"package","variety_a","variety_b","variety_c","best","worst","var_a","var_b","var_c","lon","lat","planting_date","planting_day","season","year","GDD","minNT","maxNT","MLDS","MLWS","Rx5day"
"paquete 534","ALS 0532-6","INTA Matagalpa","BRT 103-182","C","A","Worse","Worse","Better",-85.59448242,13.39496338,16784,349,"Ap15",2015,81,15.69,16.94828795,16,2,61.88840866
"paquete 740","INTA Ferroso","BRT 103-182","INTA Precoz","B","C","Worse","Worse","Worse",-85.68511963,13.41366571,16812,12,"Ap15",2016,66,15.47726595,17.40336069,12,1,49.50317383
"paquete 498","INTA Fuerte Sequia","INTA Precoz","INTA Centro Sur","A","B","Better","Worse","Worse",-85.67773819,13.38160369,16776,341,"Ap15",2015,75,15.75210369,16.6012831,8,2,54.64504242
"paquete 744","ALS 0532-6","INTA Centro Sur","BRT 103-182","A","C","Better","Worse","Worse",-85.6137085,13.38961959,16794,359,"Ap15",2015,79,15.85280492,16.8955912,22,1,57.60765839
"paquete 21","ALS 0532-6","BRT 103-182","PM2 Don Rey","C","A","Worse","Worse","Better",-85.62194824,13.38561167,16785,350,"Ap15",2015,79,15.41140246,16.60164491,17,1,57.60765839
"paquete 671","INTA Centro Sur","INTA Rojo","INTA Fuerte Sequia","B","C","Worse","Better","Worse",-85.65078735,13.39763523,16795,360,"Ap15",2015,72,15.25,16.40832152,22,1,54.64504242
"paquete 751","ALS 0532-6","INTA Centro Sur","PM2 Don Rey","A","C","Better","Worse","Worse",-85.56976318,13.42034476,16785,350,"Ap15",2015,77,15.79041775,16.74227154,17,2,57.10746765
"paquete 691","INTA Precoz","INTA Matagalpa","INTA Fuerte Sequia","C","A","Worse","Worse","Better",-85.60684204,13.38961959,16789,354,"Ap15",2015,80,15.85280492,16.73193957,21,1,57.60765839
"paquete 689","ALS 0532-6","BRT 103-182","INTA Ferroso","C","A","Worse","Worse","Better",-85.64941406,13.38160369,16791,356,"Ap15",2015,74,15.67908243,16.7179448,22,1,57.60765839
"paquete 66","INTA Centro Sur","PM2 Don Rey","INTA Ferroso","C","A","Worse","Worse","Better",-85.6741333,13.37375452,16806,6,"Ap15",2016,68,15.57771354,17.35686684,18,1,54.64504242
"paquete 515","INTA Centro Sur","INTA Precoz","INTA Ferroso","A","B","Worse","Better","Worse",-85.59860229,13.3922915,16792,357,"Ap15",2015,81,15.49210369,16.78093995,22,1,61.88840866
"paquete 737","INTA Ferroso","INTA Centro Sur","BRT 103-182","A","C","Better","Worse","Worse",-85.71121216,13.4243521,16787,352,"Ap15",2015,74,15.27350615,16.71273032,19,2,50.94823456
"paquete 495","INTA Precoz","INTA Fuerte Sequia","PM2 Don Rey","A","C","Better","Better","Better",-85.6785965,13.38193769,16783,348,"Ap15",2015,74,15.85210369,16.82025737,15,2,54.64504242
"paquete 43","INTA Rojo","INTA Precoz","INTA Matagalpa","A","B","Better","Worse","Worse",-85.63705444,13.38160369,16804,4,"Ap15",2016,70,15.91560985,17.53872436,20,2,57.60765839
"paquete 649","ALS 0532-6","BRT 103-182","INTA Centro Sur","A","C","Better","Worse","Worse",-85.64117432,13.3762596,16804,4,"Ap15",2016,70,15.91560985,17.53872436,20,2,57.60765839
"paquete 69","INTA Fuerte Sequia","INTA Ferroso","INTA Centro Sur","A","B","Better","Worse","Worse",-85.62469482,13.36957933,16773,338,"Ap15",2015,78,15.41350615,16.18530772,6,1,57.60765839
"paquete 500","INTA Matagalpa","SJC 730-79","INTA Rojo","C","A","Better","Better","Worse",-85.6741333,13.37759563,16788,353,"Ap15",2015,72,15.75210369,17.23078702,20,2,54.64504242
"paquete 480","INTA Matagalpa","SJC 730-79","INTA Ferroso","A","C","Better","Worse","Worse",-85.66864014,13.36490303,16805,5,"Ap15",2016,72,15.47771354,17.2303357,19,1,54.64504242
"paquete 561","INTA Rojo","INTA Fuerte Sequia","INTA Centro Sur","B","C","Worse","Better","Worse",-85.67378998,13.37058138,16789,354,"Ap15",2015,73,15.57771354,16.59208877,21,1,54.64504242
"paquete 471","INTA Fuerte Sequia","INTA Centro Sur","BRT 103-182","C","A","Worse","Worse","Worse",-85.67121506,13.36406796,16784,349,"Ap15",2015,77,15.47771354,16.50340918,16,2,54.64504242
"paquete 29","INTA Matagalpa","INTA Precoz","INTA Centro Sur","C","B","Worse","Worse","Better",-85.63980103,13.37759563,16790,355,"Ap15",2015,73,15.91560985,17.13133532,22,1,57.60765839
"paquete 490","INTA Ferroso","ALS 0532-6","SJC 730-79","A","B","Better","Worse","Worse",-85.65765381,13.35889051,16784,349,"Ap15",2015,75,15.69631108,16.62340918,16,2,54.64504242
"paquete 753","INTA Precoz","BRT 103-182","INTA Rojo","B","C","Worse","Better","Worse",-85.58898926,13.40698647,16790,355,"Ap15",2015,79,15.69250653,16.45714659,22,1,57.10746765
"paquete 677","SJC 730-79","INTA Centro Sur","PM2 Don Rey","C","B","Worse","Worse","Worse",-85.63980103,13.38293969,16815,15,"Ap15",2016,67,16.00369638,18.35560985,10,2,57.60765839
"paquete 754","INTA Centro Sur","SJC 730-79","ALS 0532-6","A","C","Better","Worse","Worse",-85.57800293,13.41232987,16789,354,"Ap15",2015,78,15.51420739,16.57253637,21,1,57.10746765
"paquete_nic_apante_2016_1_104","INTA Rojo","INTA Ferroso","SJC 730-79","C","A","Worse","Worse","Better",-85.87257385,13.33670084,17162,362,"Ap16",2016,91,14.24087654,14.97798583,8,2,27.03615665
"paquete 42","INTA Centro Sur","PM2 Don Rey","INTA Fuerte Sequia","B","C","Worse","Better","Worse",-85.65662384,13.37291949,16789,354,"Ap15",2015,75,15.77350615,16.99208877,21,1,54.64504242
"paquete 31","ALS 0532-6","BRT 103-182","INTA Rojo","C","A","Worse","Worse","Better",-85.62606812,13.38694765,16796,361,"Ap15",2015,72,16.03140246,17.18995897,22,1,57.60765839
"paquete 489","INTA Rojo","INTA Matagalpa","INTA Precoz","C","A","Worse","Better","Better",-85.6688118,13.36056067,16784,349,"Ap15",2015,77,15.47771354,16.50340918,16,2,54.64504242
"paquete 475","PM2 Don Rey","ALS 0532-6","INTA Fuerte Sequia","C","B","Better","Better","Better",-85.6439209,13.35087358,16774,339,"Ap15",2015,83,14.81631108,16.44126072,6,1,57.60765839
"paquete 686","ALS 0532-6","INTA Rojo","BRT 103-182","B","A","Worse","Worse","Better",-85.63842773,13.39095555,16784,349,"Ap15",2015,74,15.95350615,16.90389407,16,1,57.60765839
"paquete 24","PM2 Don Rey","BRT 103-182","ALS 0532-6","B","A","Worse","Better","Worse",-85.6288147,13.36022663,16789,354,"Ap15",2015,75,15.53210369,16.77238717,21,1,57.60765839
"paquete 492","PM2 Don Rey","INTA Rojo","INTA Precoz","B","A","Worse","Better","Worse",-85.6741333,13.38026768,16808,8,"Ap15",2016,66,15.75210369,17.92568818,16,1,54.64504242
"paquete 865","INTA Rojo","INTA Fuerte Sequia","SJC 730-79","B","A","Better","Better","Better",-85.66984177,13.36607211,16784,349,"Ap15",2015,74,15.57771354,16.42828795,16,2,54.64504242
"paquete 819","INTA Matagalpa","ALS 0532-6","INTA Centro Sur","C","A","Worse","Worse","Better",-85.66314697,13.36022663,16789,354,"Ap15",2015,74,15.69631108,16.81179038,21,1,54.64504242
"paquete 674","SJC 730-79","INTA Rojo","INTA Centro Sur","B","C","Worse","Better","Worse",-85.60821533,13.41366571,16783,348,"Ap15",2015,78,15.09560985,15.6667624,15,2,55.93675995
"paquete_nic_apante_2016_1_092","ALS 0532-6","INTA Precoz","PM2 Don Rey","A","C","Better","Worse","Worse",-85.87257385,13.33670084,17162,362,"Ap16",2016,91,14.24087654,14.97798583,8,2,27.03615665
"paquete 767","INTA Precoz","SJC 730-79","ALS 0532-6","C","A","Worse","Worse","Better",-85.66452026,13.4243521,16796,361,"Ap15",2015,71,15.17041775,15.98995897,17,1,49.50317383
"paquete 756","INTA Matagalpa","BRT 103-182","INTA Rojo","B","A","Worse","Better","Worse",-85.56976318,13.3922915,16788,353,"Ap15",2015,78,15.53210369,16.68631481,20,2,61.88840866
"paquete 682","INTA Ferroso","INTA Matagalpa","INTA Rojo","A","C","Better","Better","Better",-85.62194824,13.39763523,16815,15,"Ap15",2016,70,15.55558747,17.48609847,10,2,57.60765839
"paquete 761","INTA Ferroso","ALS 0532-6","INTA Centro Sur","C","B","Worse","Worse","Better",-85.75653076,13.46575736,16789,354,"Ap15",2015,68,16.15559493,17.23223797,21,1,62.00884628
"paquete 19","SJC 730-79","INTA Fuerte Sequia","INTA Centro Sur","A","B","Better","Worse","Worse",-85.65971375,13.37291949,16796,361,"Ap15",2015,72,15.79490862,17.12105185,22,1,54.64504242
"paquete 763","INTA Precoz","BRT 103-182","INTA Rojo","B","A","Worse","Better","Worse",-85.68237305,13.38694765,16797,362,"Ap15",2015,71,15.79167475,17.71552779,22,1,54.64504242
"paquete 35","INTA Fuerte Sequia","BRT 103-182","INTA Centro Sur","B","A","Worse","Better","Worse",-85.63842773,13.38427568,16793,358,"Ap15",2015,72,15.91560985,17.19176054,22,1,57.60765839
"paquete 846","PM2 Don Rey","SJC 730-79","INTA Rojo","C","A","Better","Better","Better",-85.67378998,13.364569,16784,349,"Ap15",2015,77,15.47771354,16.50340918,16,2,54.64504242
"paquete 513","PM2 Don Rey","ALS 0532-6","SJC 730-79","B","A","Worse","Better","Worse",-85.60821533,13.40698647,16794,359,"Ap15",2015,76,15.09560985,16.07023126,22,1,55.93675995
"paquete 732","INTA Matagalpa","INTA Rojo","PM2 Don Rey","B","C","Worse","Better","Worse",-85.72906494,13.42969511,16787,352,"Ap15",2015,75,15.71228273,16.43670645,19,2,50.94823456
"paquete 472","PM2 Don Rey","ALS 0532-6","INTA Ferroso","B","C","Worse","Better","Worse",-85.62469482,13.39095555,16803,3,"Ap15",2016,70,16.03140246,17.39476688,21,1,57.60765839
"paquete 34","INTA Rojo","SJC 730-79","ALS 0532-6","A","C","Better","Worse","Worse",-85.65731049,13.37342051,16796,361,"Ap15",2015,73,15.77350615,17.23882507,22,1,54.64504242
"paquete 672","ALS 0532-6","BRT 103-182","INTA Precoz","C","A","Worse","Better","Worse",-85.597229,13.38961959,16784,349,"Ap15",2015,82,15.49210369,16.51316673,16,2,61.88840866
"paquete 745","INTA Matagalpa","INTA Rojo","PM2 Don Rey","B","A","Worse","Better","Worse",-85.71258545,13.40431473,16787,352,"Ap15",2015,75,15.13070123,16.73273032,19,2,50.94823456
"paquete 51","SJC 730-79","ALS 0532-6","BRT 103-182","C","A","Worse","Worse","Better",-85.66726685,13.38293969,16784,349,"Ap15",2015,75,15.51908243,16.73415517,16,2,54.64504242
"paquete 460","INTA Rojo","SJC 730-79","INTA Matagalpa","C","B","Worse","Worse","Worse",-85.66932678,13.36390095,16784,349,"Ap15",2015,77,15.47771354,16.50340918,16,2,54.64504242
"paquete 485","INTA Centro Sur","BRT 103-182","INTA Precoz","A","C","Better","Worse","Worse",-85.63156128,13.37225146,16786,351,"Ap15",2015,74,15.69280492,16.98855651,18,1,57.60765839
"paquete 54","INTA Matagalpa","SJC 730-79","ALS 0532-6","C","A","Worse","Worse","Better",-85.6439209,13.36824325,16790,355,"Ap15",2015,73,15.85420739,17.06200298,22,1,57.60765839
"paquete 486","INTA Ferroso","INTA Matagalpa","INTA Rojo","B","C","Worse","Better","Worse",-85.67001343,13.38160369,16786,351,"Ap15",2015,72,15.75210369,17.10490116,18,2,54.64504242
"paquete 659","PM2 Don Rey","BRT 103-182","SJC 730-79","B","A","Better","Worse","Worse",-85.62950134,13.38494368,16793,358,"Ap15",2015,74,15.49280492,17.01352107,22,1,57.60765839
"paquete 750","INTA Precoz","SJC 730-79","BRT 103-182","B","C","Worse","Better","Worse",-85.5821228,13.39496338,16801,1,"Ap15",2016,76,15.19280492,17.39795972,22,1,61.88840866
"paquete 547","ALS 0532-6","BRT 103-182","INTA Ferroso","B","C","Worse","Better","Worse",-85.69335937,13.45507281,16796,361,"Ap15",2015,72,15.65335696,17.17882507,22,1,51.82862854
"paquete 752","INTA Fuerte Sequia","INTA Matagalpa","INTA Ferroso","A","C","Better","Worse","Worse",-85.56427002,13.46041515,16791,356,"Ap15",2015,75,16.57350615,17.74776949,22,1,59.68571091
"paquete 494","SJC 730-79","INTA Centro Sur","BRT 103-182","A","C","Better","Worse","Worse",-85.67790985,13.38160369,16784,349,"Ap15",2015,73,15.75210369,16.97901529,16,2,54.64504242
"paquete 473","INTA Rojo","INTA Precoz","SJC 730-79","C","A","Worse","Worse","Worse",-85.6696701,13.36122873,16784,349,"Ap15",2015,77,15.47771354,16.50340918,16,2,54.64504242
"paquete_nic_apante_2016_1_150","ALS 0532-6","INTA Centro Sur","BRT 103-182","B","A","Worse","Better","Worse",-85.65307149,13.36876256,17162,362,"Ap16",2016,75,15.1778329,16.63784409,8,2,26.38853073
"paquete 757","INTA Centro Sur","INTA Precoz","SJC 730-79","C","B","Worse","Worse","Better",-85.55740356,13.42969511,16790,355,"Ap15",2015,77,15.59280492,16.77400224,22,1,57.10746765
"paquete 681","INTA Centro Sur","INTA Precoz","INTA Fuerte Sequia","A","B","Better","Worse","Worse",-85.65490723,13.36289887,16801,1,"Ap15",2016,72,15.87420739,17.36397986,22,1,54.64504242
"paquete 759","INTA Matagalpa","BRT 103-182","PM2 Don Rey","B","A","Worse","Better","Worse",-85.63293457,13.4390451,16788,353,"Ap15",2015,77,15.63208877,16.79789258,20,2,55.93675995
"paquete_nic_apante_2016_1_134","BRT 103-182","INTA Centro Sur","INTA Matagalpa","A","B","Better","Worse","Better",-85.65307149,13.36876256,17162,362,"Ap16",2016,75,15.1778329,16.63784409,8,2,26.38853073
"paquete_nic_apante_2016_1_136","INTA Precoz","INTA Fuerte Sequia","SJC 730-79","C","A","Worse","Better","Better",-85.65307149,13.36876256,17162,362,"Ap16",2016,75,15.1778329,16.63784409,8,2,26.38853073
"paquete_nic_apante_2016_1_137","INTA Centro Sur","INTA Rojo","INTA Ferroso","A","C","Better","Worse","Better",-85.5713199,13.3900739,17162,362,"Ap16",2016,83,15.26508765,16.54865722,8,2,27.37961721
"paquete_nic_apante_2016_1_138","INTA Ferroso","INTA Matagalpa","INTA Precoz","B","C","Better","Better","Better",-85.91611948,13.36876256,17162,362,"Ap16",2016,71,15.41031332,17.08462887,8,1,17.87617683
"paquete_nic_apante_2016_1_141","ALS 0532-6","INTA Ferroso","BRT 103-182","A","C","Better","Better","Worse",-85.5722095,13.3904187,17162,362,"Ap16",2016,83,15.26508765,16.54865722,8,2,27.37961721
"paquete_nic_apante_2016_1_142","INTA Rojo","SJC 730-79","ALS 0532-6","B","A","Better","Better","Worse",-85.65307149,13.36876256,17162,362,"Ap16",2016,75,15.1778329,16.63784409,8,2,26.38853073
"paquete_nic_apante_2016_1_143","INTA Centro Sur","INTA Precoz","PM2 Don Rey","B","C","Better","Better","Better",-85.65307149,13.36876256,17162,362,"Ap16",2016,75,15.1778329,16.63784409,8,2,26.38853073
"paquete 695","ALS 0532-6","INTA Centro Sur","INTA Matagalpa","B","A","Worse","Better","Worse",-85.61508179,13.4056506,16794,359,"Ap15",2015,77,15.15420739,16.2120179,22,1,55.93675995
"paquete 496","ALS 0532-6","INTA Rojo","INTA Ferroso","B","A","Worse","Better","Worse",-85.6785965,13.38126968,16785,350,"Ap15",2015,74,15.85210369,16.85046997,17,2,54.64504242
"paquete_nic_apante_2016_1_089","INTA Precoz","INTA Fuerte Sequia","INTA Centro Sur","C","A","Worse","Worse","Better",-85.87257385,13.33670084,17162,362,"Ap16",2016,91,14.24087654,14.97798583,8,2,27.03615665
"paquete_nic_apante_2016_1_090","INTA Fuerte Sequia","PM2 Don Rey","INTA Matagalpa","A","C","Better","Worse","Worse",-85.87257385,13.33670084,17162,362,"Ap16",2016,91,14.24087654,14.97798583,8,2,27.03615665
"paquete 28","BRT 103-182","INTA Rojo","INTA Fuerte Sequia","B","A","Worse","Better","Worse",-85.65078735,13.38427568,16789,354,"Ap15",2015,75,15.67908243,16.80354718,21,1,54.64504242
"paquete 704","INTA Fuerte Sequia","INTA Precoz","INTA Rojo","A","B","Worse","Worse","Worse",-85.61096191,13.41633735,16785,350,"Ap15",2015,77,15.09560985,15.68086162,17,2,55.93675995
"paquete_nic_apante_2016_1_168","INTA Rojo","ALS 0532-6","INTA Ferroso","B","C","Better","Better","Better",-85.65307149,13.36876256,17162,362,"Ap16",2016,75,15.1778329,16.63784409,8,2,26.38853073
"paquete 774","INTA Centro Sur","SJC 730-79","INTA Ferroso","A","C","Better","Worse","Worse",-85.61645508,13.457744,16786,351,"Ap15",2015,75,16.09350615,16.75672883,18,2,57.38348007
"paquete 777","SJC 730-79","INTA Rojo","INTA Centro Sur","C","B","Worse","Worse","Worse",-85.59448242,13.44572345,16805,5,"Ap15",2016,74,15.47350615,17.82341291,19,1,57.10746765
"paquete 464","PM2 Don Rey","INTA Matagalpa","INTA Fuerte Sequia","C","A","Worse","Better","Better",-85.66589355,13.36423498,16789,354,"Ap15",2015,74,15.69631108,16.81179038,21,1,54.64504242
"paquete 845","INTA Matagalpa","INTA Centro Sur","INTA Ferroso","C","A","Worse","Worse","Better",-85.67361832,13.37074839,16789,354,"Ap15",2015,73,15.57771354,16.59208877,21,1,54.64504242
"paquete 712","INTA Precoz","SJC 730-79","INTA Ferroso","A","C","Better","Worse","Worse",-85.60821533,13.39095555,16794,359,"Ap15",2015,79,15.85280492,16.8955912,22,1,57.60765839
"paquete 467","INTA Rojo","INTA Matagalpa","INTA Fuerte Sequia","C","A","Worse","Worse","Worse",-85.66898346,13.36223081,16784,349,"Ap15",2015,77,15.47771354,16.50340918,16,2,54.64504242
"paquete_nic_apante_2016_1_087","INTA Rojo","INTA Centro Sur","INTA Precoz","A","C","Better","Worse","Worse",-85.83618164,13.33670084,17162,362,"Ap16",2016,86,14.47307721,15.51664304,8,2,29.55342054
"paquete_nic_apante_2016_1_088","SJC 730-79","ALS 0532-6","BRT 103-182","A","C","Better","Worse","Worse",-85.87257385,13.33670084,17162,362,"Ap16",2016,91,14.24087654,14.97798583,8,2,27.03615665
"paquete 869","INTA Centro Sur","INTA Rojo","PM2 Don Rey","C","B","Better","Better","Better",-85.66932678,13.36356692,16784,349,"Ap15",2015,77,15.47771354,16.50340918,16,2,54.64504242
"paquete 755","INTA Fuerte Sequia","PM2 Don Rey","INTA Ferroso","A","C","Better","Worse","Worse",-85.56015015,13.41767316,16792,357,"Ap15",2015,79,15.53208877,16.8178329,22,1,57.10746765
"paquete 857","BRT 103-182","ALS 0532-6","INTA Precoz","C","A","Better","Better","Better",-85.67138672,13.36306588,16784,349,"Ap15",2015,77,15.47771354,16.50340918,16,2,54.64504242
"paquete 48","BRT 103-182","SJC 730-79","PM2 Don Rey","A","B","Better","Worse","Worse",-85.62744141,13.38694765,16811,11,"Ap15",2016,68,16.11350615,17.94293547,13,2,57.60765839
"paquete 859","INTA Ferroso","INTA Rojo","INTA Fuerte Sequia","A","B","Worse","Worse","Better",-85.66726685,13.36289887,16789,354,"Ap15",2015,74,15.69631108,16.81179038,21,1,54.64504242
"paquete 746","INTA Ferroso","INTA Fuerte Sequia","SJC 730-79","A","C","Better","Worse","Worse",-85.57250977,13.41366571,16791,356,"Ap15",2015,76,15.67210369,16.94258486,22,1,57.10746765
"paquete 65","INTA Fuerte Sequia","BRT 103-182","INTA Matagalpa","B","A","Worse","Better","Worse",-85.66452026,13.38761564,16797,362,"Ap15",2015,71,15.73280492,17.19407311,22,1,54.64504242
"paquete 749","INTA Rojo","INTA Fuerte Sequia","INTA Ferroso","A","C","Better","Worse","Worse",-85.66452026,13.38961959,16799,364,"Ap15",2015,70,15.73280492,17.26456919,22,1,54.64504242
"paquete 75","ALS 0532-6","SJC 730-79","INTA Fuerte Sequia","C","A","Worse","Worse","Better",-85.65284729,13.36957933,16784,349,"Ap15",2015,76,15.77350615,16.89048489,16,2,54.64504242
"paquete_nic_apante_2016_1_102","INTA Centro Sur","INTA Precoz","BRT 103-182","A","C","Better","Worse","Worse",-85.87257385,13.33670084,17162,362,"Ap16",2016,91,14.24087654,14.97798583,8,2,27.03615665
"paquete 764","SJC 730-79","ALS 0532-6","INTA Centro Sur","B","C","Worse","Better","Worse",-85.57388306,13.45373721,16793,358,"Ap15",2015,76,15.61669899,17.69396121,22,1,59.68571091
"paquete 660","INTA Precoz","INTA Matagalpa","INTA Rojo","B","C","Worse","Better","Worse",-85.58898926,13.40431473,16797,362,"Ap15",2015,80,15.37350615,16.97174562,22,1,57.10746765
"paquete 992","SJC 730-79","ALS 0532-6","INTA Matagalpa","C","B","Better","Better","Better",-85.66984177,13.36306588,16784,349,"Ap15",2015,77,15.47771354,16.50340918,16,2,54.64504242
"paquete 699","INTA Ferroso","PM2 Don Rey","ALS 0532-6","B","C","Worse","Better","Worse",-85.6794548,13.38143669,16787,352,"Ap15",2015,73,15.85210369,16.88068258,19,2,54.64504242
"paquete 768","INTA Centro Sur","INTA Ferroso","INTA Fuerte Sequia","C","A","Worse","Worse","Better",-85.63705444,13.4243521,16788,353,"Ap15",2015,73,15.49083551,16.17789258,20,2,55.93675995
"paquete_nic_apante_2016_1_116","INTA Precoz","INTA Matagalpa","INTA Fuerte Sequia","B","A","Worse","Better","Worse",-85.87257385,13.33670084,17162,362,"Ap16",2016,91,14.24087654,14.97798583,8,2,27.03615665
"paquete_nic_apante_2016_1_117","BRT 103-182","PM2 Don Rey","INTA Fuerte Sequia","C","A","Worse","Worse","Better",-85.87257385,13.33670084,17162,362,"Ap16",2016,91,14.24087654,14.97798583,8,2,27.03615665
"paquete_nic_apante_2016_1_119","BRT 103-182","INTA Centro Sur","INTA Ferroso","A","C","Better","Worse","Worse",-85.87257385,13.33670084,17162,362,"Ap16",2016,91,14.24087654,14.97798583,8,2,27.03615665
"paquete 14","INTA Ferroso","INTA Precoz","INTA Matagalpa","A","B","Better","Worse","Worse",-85.66263199,13.36256484,16785,350,"Ap15",2015,75,15.69631108,16.66117493,17,2,54.64504242
"paquete 760","INTA Rojo","SJC 730-79","INTA Precoz","B","A","Worse","Better","Worse",-85.5670166,13.43637372,16793,358,"Ap15",2015,77,15.77280492,17.05352107,22,1,57.10746765
"paquete 18","ALS 0532-6","PM2 Don Rey","BRT 103-182","C","A","Worse","Worse","Better",-85.64460754,13.37893166,16789,354,"Ap15",2015,73,15.91560985,17.11119358,21,1,57.60765839
"paquete 762","INTA Fuerte Sequia","PM2 Don Rey","INTA Matagalpa","A","C","Better","Worse","Worse",-85.65765381,13.41099403,16792,357,"Ap15",2015,70,15.89,17.39932115,13,1,49.50317383
"paquete 20","INTA Matagalpa","INTA Ferroso","INTA Precoz","B","A","Worse","Better","Worse",-85.65490723,13.38895161,16785,350,"Ap15",2015,76,15.71631108,16.75234987,17,2,54.64504242
"paquete_nic_apante_2016_1_085","PM2 Don Rey","SJC 730-79","INTA Ferroso","B","A","Worse","Better","Worse",-85.87257385,13.33670084,17162,362,"Ap16",2016,91,14.24087654,14.97798583,8,2,27.03615665
"paquete 765","INTA Fuerte Sequia","INTA Ferroso","PM2 Don Rey","A","B","Better","Worse","Worse",-85.63293457,13.44705909,16804,4,"Ap15",2016,73,15.63208877,17.5208094,20,2,55.93675995
"paquete 766","INTA Rojo","INTA Matagalpa","BRT 103-182","B","C","Worse","Better","Worse",-85.67001343,13.42969511,16817,17,"Ap15",2016,69,15.07335696,17.48935845,11,1,49.50317383
"paquete 663","SJC 730-79","INTA Matagalpa","INTA Precoz","C","B","Worse","Worse","Better",-85.63705444,13.40164295,16810,10,"Ap15",2016,69,15.43363297,17.35553152,14,2,55.93675995
"paquete 668","BRT 103-182","INTA Fuerte Sequia","INTA Rojo","C","A","Worse","Worse","Better",-85.60958862,13.3762596,16786,351,"Ap15",2015,79,15.77,16.80855651,18,1,57.60765839
"paquete 27","INTA Ferroso","ALS 0532-6","PM2 Don Rey","A","C","Better","Worse","Worse",-85.63156128,13.3922915,16789,354,"Ap15",2015,73,16.11350615,17.15134278,21,1,57.60765839
"paquete 771","INTA Ferroso","ALS 0532-6","INTA Centro Sur","B","C","Worse","Better","Worse",-85.57250977,13.42702362,16787,352,"Ap15",2015,77,15.79041775,16.88829914,19,2,57.10746765
"paquete 772","INTA Matagalpa","INTA Fuerte Sequia","BRT 103-182","C","A","Worse","Worse","Better",-85.64941406,13.42034476,16793,358,"Ap15",2015,73,15.01134278,15.84286087,22,1,55.93675995
"paquete 773","PM2 Don Rey","INTA Precoz","INTA Rojo","B","C","Worse","Better","Worse",-85.59310913,13.44171646,16793,358,"Ap15",2015,76,15.47350615,17.22594181,22,1,57.10746765
"paquete 482","BRT 103-182","INTA Rojo","INTA Precoz","B","C","Better","Better","Worse",-85.67619324,13.38193769,16808,8,"Ap15",2016,66,15.75210369,17.92568818,16,1,54.64504242
"paquete 775","INTA Fuerte Sequia","INTA Matagalpa","ALS 0532-6","C","A","Worse","Worse","Better",-85.59860229,13.4337023,16801,1,"Ap15",2016,75,15.59280492,17.43289444,22,1,57.10746765
"paquete 708","INTA Precoz","INTA Centro Sur","PM2 Don Rey","B","C","Worse","Better","Worse",-85.62057495,13.40965819,16785,350,"Ap15",2015,76,15.53490862,16.26117493,17,2,55.93675995
"paquete 464","PM2 Don Rey","INTA Matagalpa","INTA Fuerte Sequia","C","A","Worse","Worse","Better",-85.67138672,13.36690717,16789,354,"Ap15",2015,73,15.57771354,16.59208877,21,1,54.64504242
"paquete 758","ALS 0532-6","INTA Ferroso","INTA Fuerte Sequia","B","A","Worse","Better","Worse",-85.55328369,13.45907958,16793,358,"Ap15",2015,77,16.03140246,17.66418128,22,1,59.68571091
"paquete 713","ALS 0532-6","INTA Matagalpa","BRT 103-182","A","C","Better","Better","Better",-85.61782837,13.41366571,16797,362,"Ap15",2015,74,15.53490862,16.77232749,22,1,55.93675995
"paquete_nic_apante_2016_1_073","BRT 103-182","SJC 730-79","ALS 0532-6","C","A","Worse","Worse","Better",-85.87257385,13.33670084,17162,362,"Ap16",2016,91,14.24087654,14.97798583,8,2,27.03615665
"paquete 25","INTA Centro Sur","INTA Rojo","INTA Fuerte Sequia","A","B","Better","Worse","Worse",-85.65353394,13.35621823,16784,349,"Ap15",2015,76,15.87420739,16.91804551,16,2,54.64504242
"paquete 653","BRT 103-182","INTA Precoz","INTA Ferroso","C","A","Worse","Better","Better",-85.62744141,13.40297884,16789,354,"Ap15",2015,75,15.71,16.49193957,21,1,55.93675995
"paquete 458","INTA Fuerte Sequia","INTA Ferroso","INTA Centro Sur","C","A","Worse","Worse","Worse",-85.66778183,13.36490303,16784,349,"Ap15",2015,77,15.47771354,16.50340918,16,2,54.64504242
"paquete_nic_apante_2016_1_109","PM2 Don Rey","SJC 730-79","INTA Centro Sur","C","B","Worse","Worse","Better",-85.87257385,13.33670084,17162,362,"Ap16",2016,91,14.24087654,14.97798583,8,2,27.03615665
"paquete 454","INTA Centro Sur","SJC 730-79","PM2 Don Rey","C","A","Better","Worse","Worse",-85.58486938,13.42969511,16801,1,"Ap15",2016,75,15.83210369,17.86325625,22,1,57.10746765
"paquete 457","PM2 Don Rey","INTA Matagalpa","SJC 730-79","B","C","Worse","Better","Worse",-85.67550659,13.38093568,16784,349,"Ap15",2015,73,15.75210369,16.97901529,16,2,54.64504242
"paquete 747","INTA Precoz","INTA Centro Sur","BRT 103-182","C","A","Worse","Worse","Better",-85.59860229,13.40431473,16789,354,"Ap15",2015,80,15.41420739,16.25313316,21,1,57.10746765
"paquete 461","PM2 Don Rey","INTA Ferroso","INTA Fuerte Sequia","B","A","Worse","Worse","Worse",-85.6710434,13.36423498,16784,349,"Ap15",2015,77,15.47771354,16.50340918,16,2,54.64504242
