ALS 0532-6,BRT 103-182,INTA Centro Sur,INTA Ferroso,INTA Fuerte Sequia,INTA Matagalpa,INTA Precoz,INTA Rojo,Local,PM2 Don Rey,SJC 730-79,ranking
0,0,0,0,0,0,1,0,2,0,0,k>j>g>l>a>b>h>i>c>f>d>e
0,0,0,0,1,0,0,0,2,0,0,k>l>g>a>b>h>c>i>f>j>d>e
0,0,0,0,0,0,0,0,1,0,2,k>l>g>a>b>h>j>i>c>f>d>e
0,0,0,0,0,2,0,0,1,0,0,k>l>g>a>b>h>j>i>c>f>d>e
0,0,0,0,0,0,1,0,2,0,0,k>l>g>a>b>h>j>i>c>f>d>e
0,0,0,0,0,0,0,2,1,0,0,k>l>g>a>b>h>i>j>c>f>d>e
2,0,0,0,0,0,0,0,1,0,0,k>l>g>a>b>h>j>i>c>f>d>e
0,0,0,2,0,0,0,0,1,0,0,k>d>l>g>a>j>b>h>c>i>f>e
0,0,0,0,1,0,0,0,2,0,0,k>l>g>j>a>b>h>i>c>f>d>e
1,0,0,0,0,0,0,0,2,0,0,k>l>g>a>b>h>i>c>f>j>d>e
2,0,0,0,0,0,0,0,1,0,0,k>l>g>a>b>h>i>c>j>f>d>e
0,0,2,0,0,0,0,0,1,0,0,k>l>g>a>b>h>i>c>f>j>d>e
1,0,0,0,0,0,0,0,2,0,0,k>l>g>a>b>h>i>c>j>f>d>e
0,0,0,0,0,0,2,0,1,0,0,k>l>g>a>b>h>i>c>f>j>d>e
2,0,0,0,0,0,0,0,1,0,0,k>l>g>a>b>h>i>c>f>j>d>e
0,0,2,0,0,0,0,0,1,0,0,d>k>l>g>a>b>h>c>i>j>f>e
0,0,2,0,0,0,0,0,1,0,0,k>l>g>a>b>h>i>c>f>j>d>e
0,0,0,1,0,0,0,0,2,0,0,k>l>g>a>b>h>i>c>j>f>d>e
0,0,0,0,0,0,1,0,2,0,0,k>l>g>a>b>j>h>i>c>f>d>e
0,0,0,0,0,0,0,1,2,0,0,d>k>l>g>a>b>h>c>i>j>f>e
1,0,0,0,0,0,0,0,2,0,0,d>k>l>g>a>b>h>c>i>j>f>e
0,0,0,0,1,0,0,0,2,0,0,k>l>j>g>a>b>h>i>c>f>d>e
0,0,0,0,0,1,0,0,2,0,0,k>l>g>a>b>h>c>i>j>f>d>e
0,0,0,0,0,1,0,0,2,0,0,d>k>l>g>a>b>h>c>i>j>f>e
0,0,0,0,0,0,0,2,1,0,0,k>l>g>a>b>h>i>c>f>j>d>e
0,0,0,0,2,0,0,0,1,0,0,k>l>g>a>b>h>j>i>c>f>d>e
0,0,0,0,0,2,0,0,1,0,0,k>l>g>a>b>h>c>i>f>j>d>e
0,0,0,1,0,0,0,0,2,0,0,k>l>g>a>b>h>j>i>c>f>d>e
0,0,0,0,0,0,2,0,1,0,0,k>l>g>a>b>h>i>c>f>j>d>e
0,0,0,0,0,0,0,0,1,0,2,d>k>l>g>a>j>b>h>c>i>f>e
0,0,1,0,0,0,0,0,2,0,0,k>l>g>a>b>h>i>c>f>j>d>e
0,0,0,0,0,0,0,2,1,0,0,k>l>j>g>a>b>h>i>c>f>d>e
0,0,2,0,0,0,0,0,1,0,0,k>l>g>a>b>h>i>c>f>j>d>e
2,0,0,0,0,0,0,0,1,0,0,k>l>g>a>b>h>c>i>f>j>d>e
0,0,0,0,0,0,0,2,1,0,0,k>l>g>a>b>h>j>i>c>f>d>e
0,0,0,0,0,0,0,0,2,1,0,k>l>j>g>a>b>h>i>c>f>d>e
2,0,0,0,0,0,0,0,1,0,0,k>l>g>a>b>h>j>i>c>f>d>e
0,0,0,0,0,0,0,0,1,2,0,k>l>g>a>b>h>i>c>f>j>d>e
0,0,0,0,0,0,0,0,1,2,0,d>k>l>g>a>b>h>j>c>i>f>e
0,0,0,0,0,0,0,1,2,0,0,k>l>g>a>b>h>j>i>c>f>d>e
0,0,0,0,0,2,0,0,1,0,0,k>l>g>a>b>h>i>c>f>j>d>e
0,0,0,0,0,0,0,0,1,0,2,k>l>g>a>b>j>h>i>c>f>d>e
1,0,0,0,0,0,0,0,2,0,0,k>l>j>g>a>b>h>i>c>f>d>e
0,0,0,0,0,0,2,0,1,0,0,k>l>g>a>b>h>i>c>j>f>d>e
0,0,0,0,0,2,0,0,1,0,0,k>l>g>a>b>h>i>c>j>f>d>e
0,0,0,1,0,0,0,0,2,0,0,d>k>l>g>a>j>b>h>c>i>f>e
0,0,0,2,0,0,0,0,1,0,0,k>l>g>a>b>h>c>i>f>j>d>e
0,0,0,0,0,0,0,0,2,0,1,k>l>g>a>b>h>c>i>f>j>d>e
0,0,0,0,0,0,2,0,1,0,0,k>l>g>a>b>h>c>i>f>j>d>e
0,0,0,0,2,0,0,0,1,0,0,k>l>g>a>b>h>c>i>f>j>d>e
0,0,0,0,0,0,0,0,2,1,0,k>l>g>a>b>h>j>i>c>f>d>e
0,0,0,0,0,0,0,0,1,2,0,k>l>g>a>b>h>i>c>f>j>d>e
0,0,0,0,0,2,0,0,1,0,0,k>l>g>a>b>h>i>c>j>f>d>e
0,0,0,0,0,0,0,0,1,2,0,d>k>l>g>a>b>h>c>i>f>j>e
0,0,0,0,0,0,0,1,2,0,0,k>l>g>a>b>h>c>i>f>j>d>e
2,0,0,0,0,0,0,0,1,0,0,k>l>g>a>b>h>j>i>c>f>d>e
0,0,0,0,0,2,0,0,1,0,0,k>l>g>a>b>h>i>c>j>f>d>e
0,0,0,0,0,0,0,0,1,0,2,k>l>g>a>b>h>j>i>c>f>d>e
0,0,0,0,0,0,0,2,1,0,0,k>l>g>a>b>h>j>i>c>f>d>e
0,0,1,0,0,0,0,0,2,0,0,k>l>g>a>b>h>i>c>j>f>d>e
0,0,0,0,0,2,0,0,1,0,0,k>l>g>a>b>h>c>i>f>j>d>e
0,0,0,2,0,0,0,0,1,0,0,k>l>g>a>b>h>c>i>j>f>d>e
0,0,0,0,0,0,0,0,2,1,0,k>l>g>a>b>h>c>i>f>j>d>e
0,0,0,0,0,0,2,0,1,0,0,d>k>l>g>a>b>h>c>i>f>j>e
2,0,0,0,0,0,0,0,1,0,0,k>l>g>a>b>h>c>i>f>j>d>e
0,0,0,0,1,0,0,0,2,0,0,k>l>g>a>b>h>c>i>f>j>d>e
0,0,0,0,0,0,0,0,2,0,1,k>l>g>a>b>h>j>i>c>f>d>e
0,0,0,0,0,0,0,2,1,0,0,k>l>g>a>b>h>j>i>c>f>d>e
2,0,0,0,0,0,0,0,1,0,0,k>l>g>j>a>b>h>i>c>f>d>e
0,0,2,0,0,0,0,0,1,0,0,k>l>g>a>b>h>i>c>f>j>d>e
0,0,1,0,0,0,0,0,2,0,0,d>k>l>g>a>b>h>c>i>f>j>e
0,0,0,0,0,2,0,0,1,0,0,k>l>g>a>b>h>i>c>j>f>d>e
0,1,0,0,0,0,0,0,2,0,0,k>l>g>j>a>b>h>i>c>f>d>e
0,0,0,0,0,0,2,0,1,0,0,k>l>g>j>a>b>h>i>c>f>d>e
0,0,1,0,0,0,0,0,2,0,0,k>l>j>g>a>b>h>i>c>f>d>e
0,0,0,1,0,0,0,0,2,0,0,k>l>g>j>a>b>h>i>c>f>d>e
1,0,0,0,0,0,0,0,2,0,0,k>l>j>g>a>b>h>i>c>f>d>e
0,0,0,0,0,0,0,1,2,0,0,k>l>g>j>a>b>h>i>c>f>d>e
0,0,1,0,0,0,0,0,2,0,0,k>l>g>j>a>b>h>i>c>f>d>e
2,0,0,0,0,0,0,0,1,0,0,k>l>g>a>b>h>i>c>f>j>d>e
2,0,0,0,0,0,0,0,1,0,0,k>l>g>a>b>h>i>c>j>f>d>e
0,0,0,0,0,0,2,0,1,0,0,k>l>j>g>a>b>h>i>c>f>d>e
0,0,0,0,1,0,0,0,2,0,0,k>l>j>g>a>b>h>i>c>f>d>e
0,2,0,0,0,0,0,0,1,0,0,k>l>g>a>b>h>i>c>f>j>d>e
0,0,0,0,2,0,0,0,1,0,0,k>l>g>a>b>h>i>c>j>f>d>e
0,0,0,0,0,0,0,1,2,0,0,k>l>g>j>a>b>h>i>c>f>d>e
0,0,1,0,0,0,0,0,2,0,0,k>l>g>a>b>h>i>c>j>f>d>e
0,0,0,0,0,0,0,0,1,0,2,d>k>l>g>a>b>h>c>i>j>f>e
0,0,0,0,0,0,0,0,1,2,0,k>l>g>a>b>h>i>c>f>j>d>e
0,0,0,0,0,2,0,0,1,0,0,k>l>g>a>b>h>i>c>f>j>d>e
0,0,0,0,0,0,1,0,2,0,0,k>l>g>a>b>h>i>c>f>j>d>e
0,0,0,0,0,0,0,2,1,0,0,k>l>g>a>b>h>j>i>c>f>d>e
0,0,0,0,0,0,0,1,2,0,0,k>l>j>g>a>b>h>i>c>f>d>e
0,0,0,0,0,0,0,0,2,0,1,k>l>j>g>a>b>h>i>c>f>d>e
0,0,1,0,0,0,0,0,2,0,0,k>l>g>a>b>h>j>i>c>f>d>e
0,0,0,0,1,0,0,0,2,0,0,k>l>g>a>b>h>i>c>f>j>d>e
0,1,0,0,0,0,0,0,2,0,0,k>l>g>a>b>h>j>i>c>f>d>e
0,1,0,0,0,0,0,0,2,0,0,d>k>l>g>a>j>b>h>c>i>f>e
0,0,0,2,0,0,0,0,1,0,0,k>l>g>a>b>h>i>c>f>j>d>e
0,0,0,1,0,0,0,0,2,0,0,k>l>g>a>b>h>i>c>f>j>d>e
0,0,0,0,2,0,0,0,1,0,0,k>l>g>a>b>h>c>i>f>j>d>e
0,0,0,0,0,0,0,1,2,0,0,k>l>g>a>b>h>c>i>f>j>d>e
2,0,0,0,0,0,0,0,1,0,0,k>l>g>a>b>h>j>i>c>f>d>e
0,0,1,0,0,0,0,0,2,0,0,k>l>j>g>a>b>h>i>c>f>d>e
0,0,0,0,0,0,0,0,1,0,2,k>l>g>a>b>h>c>i>f>j>d>e
0,0,0,0,0,0,2,0,1,0,0,k>l>g>a>b>h>i>c>f>j>d>e
0,0,0,0,0,0,0,0,2,0,1,k>l>g>a>b>h>j>i>c>f>d>e
0,0,0,2,0,0,0,0,1,0,0,k>l>g>a>b>h>i>c>j>f>d>e
0,0,2,0,0,0,0,0,1,0,0,k>l>g>a>b>h>i>c>j>f>d>e
0,0,0,0,0,0,2,0,1,0,0,k>l>j>g>a>b>h>i>c>f>d>e
0,2,0,0,0,0,0,0,1,0,0,k>l>j>g>a>b>h>i>c>f>d>e
0,1,0,0,0,0,0,0,2,0,0,k>l>j>g>a>b>h>i>c>f>d>e
0,0,0,1,0,0,0,0,2,0,0,k>l>g>a>b>h>i>c>j>f>d>e
0,0,0,0,0,0,0,2,1,0,0,k>l>g>a>b>h>c>i>f>j>d>e
2,0,0,0,0,0,0,0,1,0,0,k>l>g>a>b>h>c>i>f>j>d>e
0,0,0,0,1,0,0,0,2,0,0,k>l>g>a>j>b>h>c>i>f>d>e
0,0,0,0,0,2,0,0,1,0,0,k>l>g>a>b>h>i>c>j>f>d>e
0,0,0,0,0,0,0,0,1,2,0,k>l>j>g>a>b>h>i>c>f>d>e
0,0,0,0,1,0,0,0,2,0,0,d>k>l>g>a>b>h>c>i>j>f>e
0,0,0,0,0,0,0,2,1,0,0,k>d>l>g>a>j>b>h>c>i>f>e
0,0,0,0,0,0,0,0,1,0,2,d>k>l>g>a>b>j>h>c>i>f>e
0,2,0,0,0,0,0,0,1,0,0,k>l>g>a>b>h>i>c>j>f>d>e
0,0,0,1,0,0,0,0,2,0,0,k>l>g>a>b>h>c>i>f>j>d>e
0,0,0,2,0,0,0,0,1,0,0,k>l>g>a>b>h>i>c>j>f>d>e
0,0,0,0,0,2,0,0,1,0,0,k>l>g>a>b>h>i>c>f>j>d>e
0,0,0,0,0,0,0,0,1,2,0,k>l>g>a>b>h>c>i>f>j>d>e
0,1,0,0,0,0,0,0,2,0,0,d>k>l>g>a>b>h>j>c>i>f>e
0,0,0,0,2,0,0,0,1,0,0,d>k>l>g>a>b>h>c>i>f>j>e
0,0,0,0,0,0,2,0,1,0,0,k>l>g>a>b>h>i>c>j>f>d>e
0,0,0,0,0,0,0,0,1,2,0,k>l>g>a>b>h>i>c>f>j>d>e
2,0,0,0,0,0,0,0,1,0,0,k>l>g>a>b>h>c>i>f>j>d>e
1,0,0,0,0,0,0,0,2,0,0,k>l>g>a>b>h>i>c>f>j>d>e
0,2,0,0,0,0,0,0,1,0,0,k>l>j>g>a>b>h>i>c>f>d>e
0,0,1,0,0,0,0,0,2,0,0,k>l>g>a>b>h>j>i>c>f>d>e
0,2,0,0,0,0,0,0,1,0,0,k>l>g>a>b>h>i>c>f>j>d>e
0,0,0,0,2,0,0,0,1,0,0,k>l>g>a>b>h>j>i>c>f>d>e
0,0,0,0,0,0,0,0,1,2,0,k>l>j>g>a>b>h>i>c>f>d>e
0,0,1,0,0,0,0,0,2,0,0,d>k>l>g>a>b>h>c>i>f>j>e
0,0,0,0,0,0,0,0,1,2,0,k>l>g>a>b>h>j>i>c>f>d>e
0,0,0,0,0,0,2,0,1,0,0,k>l>g>a>b>h>i>c>f>j>d>e
0,0,0,0,0,0,0,0,1,2,0,k>l>g>a>b>h>j>i>c>f>d>e
0,0,0,0,0,0,0,2,1,0,0,k>l>j>g>a>b>h>i>c>f>d>e
0,0,0,1,0,0,0,0,2,0,0,k>l>g>j>a>b>h>i>c>f>d>e
0,1,0,0,0,0,0,0,2,0,0,k>l>g>a>b>h>c>i>f>j>d>e
0,0,0,0,0,0,0,2,1,0,0,k>l>g>a>j>b>c>h>i>f>d>e
0,0,1,0,0,0,0,0,2,0,0,k>l>g>a>b>c>h>i>f>j>d>e
0,0,0,0,0,2,0,0,1,0,0,k>j>g>l>a>b>h>c>i>f>d>e
0,0,0,0,2,0,0,0,1,0,0,d>k>l>j>g>a>b>c>h>i>f>e
0,0,0,0,0,0,2,0,1,0,0,k>g>l>a>j>b>c>h>i>f>d>e
0,0,0,0,0,0,0,0,2,1,0,d>k>l>j>g>a>b>c>h>i>f>e
0,0,0,2,0,0,0,0,1,0,0,k>j>g>l>a>b>h>i>c>f>d>e
0,0,0,0,0,0,1,0,2,0,0,k>j>g>l>a>b>h>i>c>f>d>e
1,0,0,0,0,0,0,0,2,0,0,k>j>g>l>a>b>c>h>i>f>d>e
2,0,0,0,0,0,0,0,1,0,0,k>l>g>a>j>b>c>h>i>f>d>e
0,2,0,0,0,0,0,0,1,0,0,k>l>g>a>j>b>c>h>i>f>d>e
0,0,0,0,0,0,1,0,2,0,0,l>k>g>a>b>c>h>i>j>f>d>e
0,0,0,0,1,0,0,0,2,0,0,k>l>g>a>j>b>h>c>i>f>d>e
0,0,0,2,0,0,0,0,1,0,0,l>k>g>a>b>c>h>j>i>f>d>e
0,0,0,0,0,2,0,0,1,0,0,k>l>g>a>j>b>c>h>i>f>d>e
0,0,0,0,0,0,0,0,1,0,2,k>j>g>l>a>b>h>c>i>f>d>e
0,0,0,0,0,0,0,2,1,0,0,d>k>l>j>g>a>b>c>h>i>f>e
0,0,0,0,0,2,0,0,1,0,0,k>g>l>a>j>b>c>h>i>f>d>e
0,0,0,0,0,0,0,0,1,0,2,k>l>g>j>a>b>c>h>i>f>d>e
0,0,0,0,0,0,0,0,1,0,2,k>g>l>a>j>b>c>h>i>f>d>e
0,0,0,0,0,0,2,0,1,0,0,k>l>g>a>j>b>c>h>i>f>d>e
0,0,0,0,0,0,1,0,2,0,0,k>j>g>l>a>b>c>h>i>f>d>e
0,0,0,2,0,0,0,0,1,0,0,l>k>g>a>b>j>c>h>i>f>d>e
0,0,0,2,0,0,0,0,1,0,0,k>j>g>l>a>b>h>c>i>f>d>e
0,2,0,0,0,0,0,0,1,0,0,l>k>g>a>b>j>c>h>i>f>d>e
0,0,0,0,0,0,1,0,2,0,0,k>g>l>j>a>b>c>h>i>f>d>e
0,0,0,0,2,0,0,0,1,0,0,k>j>g>l>a>b>h>i>c>f>d>e
0,0,0,0,0,0,0,0,1,0,2,k>l>g>a>b>c>h>i>f>j>d>e
0,0,0,0,0,0,2,0,1,0,0,k>j>l>g>a>b>c>h>i>f>d>e
0,0,0,0,0,0,0,0,1,2,0,k>l>g>a>b>c>h>i>f>j>d>e
0,0,0,0,0,0,0,0,1,0,2,k>d>g>l>a>j>b>c>h>i>f>e
0,0,0,0,0,1,0,0,2,0,0,k>l>g>a>j>b>c>h>i>f>d>e
0,0,0,0,0,0,0,0,1,2,0,l>k>g>a>b>h>i>c>j>f>d>e
0,0,0,0,0,2,0,0,1,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,2,0,0,0,0,1,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,2,0,0,0,0,0,1,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,0,0,1,0,0,2,0,0,k>g>l>a>b>c>h>i>f>j>d>e
1,0,0,0,0,0,0,0,2,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,0,0,0,0,0,1,2,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,1,0,0,0,0,0,2,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,0,2,0,0,0,1,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,0,0,0,0,0,2,0,1,k>g>l>a>b>c>h>i>f>j>d>e
0,0,1,0,0,0,0,0,2,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,0,1,0,0,0,2,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,0,0,0,0,0,1,0,2,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,0,0,1,0,0,2,0,0,k>l>g>a>b>c>h>i>f>j>d>e
1,0,0,0,0,0,0,0,2,0,0,k>l>g>a>b>h>i>c>f>j>d>e
0,2,0,0,0,0,0,0,1,0,0,k>l>g>a>b>h>i>c>f>j>d>e
0,0,0,0,0,0,0,2,1,0,0,k>l>g>a>b>h>c>i>j>f>d>e
0,0,0,0,0,0,0,0,1,0,2,k>l>g>a>b>h>c>i>j>f>d>e
0,0,0,0,0,0,0,1,2,0,0,k>l>g>a>j>b>c>h>i>f>d>e
0,0,0,0,0,0,0,0,1,0,2,k>l>g>a>b>c>h>j>i>f>d>e
0,0,2,0,0,0,0,0,1,0,0,k>l>g>a>b>j>h>i>c>f>d>e
0,2,0,0,0,0,0,0,1,0,0,k>l>g>a>j>b>c>h>i>f>d>e
0,0,0,0,0,0,2,0,1,0,0,k>l>g>a>b>c>h>i>j>f>d>e
0,0,2,0,0,0,0,0,1,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,0,0,0,1,0,2,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,2,0,0,0,0,1,0,0,k>g>l>a>b>c>h>i>f>j>d>e
1,0,0,0,0,0,0,0,2,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,2,0,0,0,0,1,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,0,0,0,0,0,1,2,0,k>l>j>g>a>b>h>i>c>f>d>e
0,0,0,0,0,0,0,0,1,2,0,k>l>g>a>b>h>i>c>j>f>d>e
0,0,0,0,2,0,0,0,1,0,0,k>l>g>a>b>j>h>i>c>f>d>e
0,0,0,0,0,2,0,0,1,0,0,l>k>g>a>b>h>i>c>j>f>d>e
0,2,0,0,0,0,0,0,1,0,0,k>g>l>a>b>c>h>i>f>j>d>e
2,0,0,0,0,0,0,0,1,0,0,l>k>g>a>j>b>h>i>c>f>d>e
0,0,0,0,0,0,2,0,1,0,0,k>d>l>j>g>a>b>h>c>i>f>e
0,0,0,0,1,0,0,0,2,0,0,l>k>g>a>j>b>h>i>c>f>d>e
0,0,2,0,0,0,0,0,1,0,0,k>l>g>a>b>h>i>c>j>f>d>e
0,0,0,0,0,0,0,0,1,0,2,l>k>g>a>b>h>i>c>j>f>d>e
2,0,0,0,0,0,0,0,1,0,0,k>l>g>a>b>j>h>i>c>f>d>e
0,0,0,0,0,0,2,0,1,0,0,k>l>g>a>b>h>i>c>j>f>d>e
0,0,0,0,0,2,0,0,1,0,0,l>k>g>a>b>j>h>i>c>f>d>e
0,2,0,0,0,0,0,0,1,0,0,k>l>g>a>b>j>h>i>c>f>d>e
0,0,0,2,0,0,0,0,1,0,0,k>l>g>a>j>b>h>i>c>f>d>e
0,0,2,0,0,0,0,0,1,0,0,k>l>g>a>b>h>i>c>j>f>d>e
0,0,0,1,0,0,0,0,2,0,0,k>l>g>a>b>h>i>c>j>f>d>e
0,0,0,0,0,0,0,0,2,1,0,k>l>g>a>b>h>i>c>j>f>d>e
0,2,0,0,0,0,0,0,1,0,0,l>k>g>a>b>h>i>c>j>f>d>e
2,0,0,0,0,0,0,0,1,0,0,l>k>g>a>b>h>i>c>j>f>d>e
0,0,0,0,1,0,0,0,2,0,0,k>l>g>a>b>h>i>c>j>f>d>e
0,0,0,0,1,0,0,0,2,0,0,k>l>g>a>b>h>i>c>j>f>d>e
2,0,0,0,0,0,0,0,1,0,0,k>l>g>a>b>j>h>i>c>f>d>e
0,0,0,0,0,0,0,1,2,0,0,l>k>g>a>b>h>i>c>j>f>d>e
0,0,2,0,0,0,0,0,1,0,0,l>k>g>a>b>h>i>c>j>f>d>e
2,0,0,0,0,0,0,0,1,0,0,k>g>l>a>b>j>c>h>i>f>d>e
2,0,0,0,0,0,0,0,1,0,0,l>k>g>a>b>h>i>c>j>f>d>e
0,0,0,2,0,0,0,0,1,0,0,l>k>g>a>b>h>i>c>j>f>d>e
0,0,0,0,0,0,0,0,1,2,0,k>l>g>j>a>b>h>i>c>f>d>e
0,0,0,0,0,2,0,0,1,0,0,k>l>g>a>b>h>i>c>f>j>d>e
0,0,0,0,2,0,0,0,1,0,0,d>k>l>g>a>b>j>c>h>i>f>e
2,0,0,0,0,0,0,0,1,0,0,k>l>g>a>b>j>h>i>c>f>d>e
1,0,0,0,0,0,0,0,2,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,0,2,0,0,0,1,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,0,0,0,2,0,1,0,0,k>l>g>a>b>h>i>c>j>f>d>e
0,0,0,0,0,2,0,0,1,0,0,d>k>l>g>a>b>j>h>c>i>f>e
0,0,0,0,0,0,0,2,1,0,0,k>l>j>g>a>b>c>h>i>f>d>e
0,0,0,0,0,0,2,0,1,0,0,k>l>g>a>b>h>i>c>j>f>d>e
0,0,0,0,0,0,0,0,2,0,1,k>l>j>g>a>b>h>i>c>f>d>e
0,0,0,0,0,0,0,2,1,0,0,l>k>g>a>j>b>h>i>c>f>d>e
0,0,0,0,0,0,2,0,1,0,0,l>k>g>a>b>j>h>i>c>f>d>e
0,0,0,0,2,0,0,0,1,0,0,k>l>g>a>b>h>i>c>f>j>d>e
0,0,0,0,0,0,2,0,1,0,0,d>l>k>j>g>a>b>h>i>c>f>e
0,0,2,0,0,0,0,0,1,0,0,d>l>k>j>g>a>b>h>i>c>f>e
0,0,0,0,0,0,0,2,1,0,0,d>l>k>j>g>a>b>h>i>c>f>e
0,0,0,2,0,0,0,0,1,0,0,l>k>g>a>j>b>h>i>c>f>d>e
0,0,0,0,0,0,0,2,1,0,0,l>k>g>a>j>b>h>i>c>f>d>e
0,0,0,0,2,0,0,0,1,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,1,0,0,0,0,2,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,2,0,0,0,0,0,1,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,0,0,0,0,0,1,2,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,2,0,0,0,0,1,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,1,0,0,0,0,0,2,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,0,0,2,0,0,1,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,0,0,0,0,1,2,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,0,0,0,0,0,2,1,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,0,0,1,0,0,2,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,0,2,0,0,0,1,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,0,0,0,0,0,2,0,1,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,0,0,1,0,0,2,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,1,0,0,0,0,2,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,1,0,0,0,0,0,0,2,0,0,k>g>l>a>j>b>c>h>i>f>d>e
0,0,0,0,2,0,0,0,1,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,1,0,0,0,0,2,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,0,0,2,0,0,1,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,0,0,0,0,2,1,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,0,0,0,1,0,2,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,1,0,0,0,0,0,0,2,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,0,0,0,0,2,1,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,0,0,1,0,0,2,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,0,0,0,0,1,2,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,0,1,0,0,0,2,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,0,2,0,0,0,1,0,0,k>l>j>g>a>b>h>i>c>f>d>e
0,0,0,0,0,0,0,0,2,1,0,k>g>l>a>b>c>h>i>f>j>d>e
0,2,0,0,0,0,0,0,1,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,2,0,0,0,0,0,1,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,1,0,0,0,0,2,0,0,k>g>l>a>b>c>h>i>f>j>d>e
2,0,0,0,0,0,0,0,1,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,0,0,0,0,0,2,1,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,0,1,0,0,0,2,0,0,k>l>g>a>j>b>c>h>i>f>d>e
0,0,0,0,0,0,0,0,2,0,1,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,0,0,2,0,0,1,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,0,0,0,2,0,1,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,0,2,0,0,0,1,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,2,0,0,0,0,0,1,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,2,0,0,0,0,1,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,0,1,0,0,0,2,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,0,0,1,0,0,2,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,0,0,0,0,0,1,2,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,0,0,0,0,0,2,1,0,k>l>j>g>a>b>c>h>i>f>d>e
0,0,0,0,0,0,0,0,2,0,1,k>g>l>a>b>c>h>i>f>j>d>e
0,0,2,0,0,0,0,0,1,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,0,0,1,0,0,2,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,0,2,0,0,0,1,0,0,k>g>l>a>b>c>h>i>f>j>d>e
0,0,0,0,1,0,0,0,2,0,0,k>l>g>a>b>j>h>c>i>f>d>e
0,0,0,0,0,0,0,2,1,0,0,k>l>g>a>b>c>h>i>f>j>d>e
0,0,0,0,0,0,0,0,1,2,0,k>l>g>a>b>h>i>c>j>f>d>e
0,0,0,1,0,0,0,0,2,0,0,k>l>g>a>b>h>c>i>f>j>d>e
